date,market,channel,currency,fx_rate_from_eur,spend,impressions,clicks,new_customers
2024-10-10,fr,google,EUR,1.0,1.33,65,2,0
2024-10-10,fr,meta,EUR,1.0,15.93,2546,37,0
2024-10-10,fr,organic,EUR,1.0,0.00,0,0,1
2024-10-11,at,direct,EUR,1.0,0.00,0,0,0
2024-10-11,at,email,EUR,1.0,0.07,58,1,0
2024-10-11,at,google,EUR,1.0,0.58,19,0,0
2024-10-11,at,meta,EUR,1.0,5.49,912,9,0
2024-10-11,at,organic,EUR,1.0,0.00,0,0,0
2024-10-11,de,direct,EUR,1.0,0.00,0,0,0
2024-10-11,de,email,EUR,1.0,0.23,127,1,0
2024-10-11,de,google,EUR,1.0,3.10,170,13,0
2024-10-11,de,meta,EUR,1.0,25.76,2613,28,0
2024-10-11,de,organic,EUR,1.0,0.00,0,0,0
2024-10-11,fr,direct,EUR,1.0,0.00,0,0,0
2024-10-11,fr,email,EUR,1.0,0.25,295,6,0
2024-10-11,fr,google,EUR,1.0,2.22,114,4,1
2024-10-11,fr,meta,EUR,1.0,9.18,1322,22,0
2024-10-11,fr,organic,EUR,1.0,0.00,0,0,0
2024-10-12,at,direct,EUR,1.0,0.00,0,0,0
2024-10-12,at,email,EUR,1.0,0.05,34,1,0
2024-10-12,at,google,EUR,1.0,0.34,13,0,0
2024-10-12,at,meta,EUR,1.0,3.27,332,7,0
2024-10-12,at,organic,EUR,1.0,0.00,0,0,0
2024-10-12,de,direct,EUR,1.0,0.00,0,0,0
2024-10-12,de,email,EUR,1.0,0.14,131,3,0
2024-10-12,de,google,EUR,1.0,3.57,117,8,0
2024-10-12,de,meta,EUR,1.0,34.20,5680,99,0
2024-10-12,de,organic,EUR,1.0,0.00,0,0,0
2024-10-12,fr,direct,EUR,1.0,0.00,0,0,0
2024-10-12,fr,email,EUR,1.0,0.22,213,5,0
2024-10-12,fr,google,EUR,1.0,2.10,86,5,0
2024-10-12,fr,meta,EUR,1.0,15.63,1439,28,1
2024-10-12,fr,organic,EUR,1.0,0.00,0,0,0
2024-10-13,at,direct,EUR,1.0,0.00,0,0,0
2024-10-13,at,email,EUR,1.0,0.03,26,1,0
2024-10-13,at,google,EUR,1.0,0.59,19,0,0
2024-10-13,at,meta,EUR,1.0,3.67,376,4,0
2024-10-13,at,organic,EUR,1.0,0.00,0,0,0
2024-10-13,de,direct,EUR,1.0,0.00,0,0,0
2024-10-13,de,email,EUR,1.0,0.16,127,6,0
2024-10-13,de,google,EUR,1.0,2.60,90,5,0
2024-10-13,de,meta,EUR,1.0,8.50,884,15,0
2024-10-13,de,organic,EUR,1.0,0.00,0,0,0
2024-10-13,fr,direct,EUR,1.0,0.00,0,0,0
2024-10-13,fr,email,EUR,1.0,0.20,226,6,0
2024-10-13,fr,google,EUR,1.0,1.39,45,0,0
2024-10-13,fr,meta,EUR,1.0,9.54,881,13,1
2024-10-13,fr,organic,EUR,1.0,0.00,0,0,0
2024-10-14,at,direct,EUR,1.0,0.00,0,0,0
2024-10-14,at,email,EUR,1.0,0.04,35,4,0
2024-10-14,at,google,EUR,1.0,0.47,21,1,0
2024-10-14,at,meta,EUR,1.0,2.40,315,5,0
2024-10-14,at,organic,EUR,1.0,0.00,0,0,0
2024-10-14,de,direct,EUR,1.0,0.00,0,0,0
2024-10-14,de,email,EUR,1.0,0.12,107,3,0
2024-10-14,de,google,EUR,1.0,1.70,61,4,0
2024-10-14,de,meta,EUR,1.0,27.27,2998,48,0
2024-10-14,de,organic,EUR,1.0,0.00,0,0,0
2024-10-14,fr,direct,EUR,1.0,0.00,0,0,0
2024-10-14,fr,email,EUR,1.0,0.23,150,5,0
2024-10-14,fr,google,EUR,1.0,0.92,27,1,0
2024-10-14,fr,meta,EUR,1.0,9.84,1148,12,0
2024-10-14,fr,organic,EUR,1.0,0.00,0,0,0
2024-10-15,at,direct,EUR,1.0,0.00,0,0,0
2024-10-15,at,email,EUR,1.0,0.05,53,0,0
2024-10-15,at,google,EUR,1.0,0.40,12,0,0
2024-10-15,at,meta,EUR,1.0,5.55,673,5,0
2024-10-15,at,organic,EUR,1.0,0.00,0,0,0
2024-10-15,de,direct,EUR,1.0,0.00,0,0,0
2024-10-15,de,email,EUR,1.0,0.15,88,2,0
2024-10-15,de,google,EUR,1.0,3.46,108,5,0
2024-10-15,de,meta,EUR,1.0,18.28,2875,65,0
2024-10-15,de,organic,EUR,1.0,0.00,0,0,1
2024-10-15,fr,direct,EUR,1.0,0.00,0,0,0
2024-10-15,fr,email,EUR,1.0,0.18,222,9,0
2024-10-15,fr,google,EUR,1.0,2.27,83,3,0
2024-10-15,fr,meta,EUR,1.0,17.23,2658,32,0
2024-10-15,fr,organic,EUR,1.0,0.00,0,0,0
2024-10-16,at,direct,EUR,1.0,0.00,0,0,0
2024-10-16,at,email,EUR,1.0,0.05,43,0,0
2024-10-16,at,google,EUR,1.0,0.69,20,1,1
2024-10-16,at,meta,EUR,1.0,2.41,225,3,0
2024-10-16,at,organic,EUR,1.0,0.00,0,0,0
2024-10-16,de,direct,EUR,1.0,0.00,0,0,0
2024-10-16,de,email,EUR,1.0,0.24,157,3,0
2024-10-16,de,google,EUR,1.0,2.77,129,9,0
2024-10-16,de,meta,EUR,1.0,11.40,1540,18,0
2024-10-16,de,organic,EUR,1.0,0.00,0,0,0
2024-10-16,fr,direct,EUR,1.0,0.00,0,0,1
2024-10-16,fr,email,EUR,1.0,0.17,129,6,0
2024-10-16,fr,google,EUR,1.0,1.34,45,2,0
2024-10-16,fr,meta,EUR,1.0,9.87,1626,26,0
2024-10-16,fr,organic,EUR,1.0,0.00,0,0,0
2024-10-17,at,direct,EUR,1.0,0.00,0,0,0
2024-10-17,at,email,EUR,1.0,0.03,42,0,0
2024-10-17,at,google,EUR,1.0,0.46,21,0,0
2024-10-17,at,meta,EUR,1.0,5.19,586,5,0
2024-10-17,at,organic,EUR,1.0,0.00,0,0,0
2024-10-17,de,direct,EUR,1.0,0.00,0,0,0
2024-10-17,de,email,EUR,1.0,0.21,147,4,0
2024-10-17,de,google,EUR,1.0,4.78,205,8,0
2024-10-17,de,meta,EUR,1.0,8.40,1046,13,0
2024-10-17,de,organic,EUR,1.0,0.00,0,0,0
2024-10-17,fr,direct,EUR,1.0,0.00,0,0,0
2024-10-17,fr,email,EUR,1.0,0.24,134,4,0
2024-10-17,fr,google,EUR,1.0,2.04,80,5,0
2024-10-17,fr,meta,EUR,1.0,8.34,697,10,0
2024-10-17,fr,organic,EUR,1.0,0.00,0,0,1
2024-10-18,at,direct,EUR,1.0,0.00,0,0,0
2024-10-18,at,email,EUR,1.0,0.04,34,1,0
2024-10-18,at,google,EUR,1.0,0.47,20,1,0
2024-10-18,at,meta,EUR,1.0,3.11,284,2,0
2024-10-18,at,organic,EUR,1.0,0.00,0,0,0
2024-10-18,de,direct,EUR,1.0,0.00,0,0,0
2024-10-18,de,email,EUR,1.0,0.23,188,7,0
2024-10-18,de,google,EUR,1.0,4.25,141,10,0
2024-10-18,de,meta,EUR,1.0,14.20,1650,19,0
2024-10-18,de,organic,EUR,1.0,0.00,0,0,0
2024-10-18,fr,direct,EUR,1.0,0.00,0,0,0
2024-10-18,fr,email,EUR,1.0,0.15,105,3,0
2024-10-18,fr,google,EUR,1.0,1.71,61,2,0
2024-10-18,fr,meta,EUR,1.0,17.49,2540,46,0
2024-10-18,fr,organic,EUR,1.0,0.00,0,0,0
2024-10-19,at,direct,EUR,1.0,0.00,0,0,0
2024-10-19,at,email,EUR,1.0,0.07,60,2,0
2024-10-19,at,google,EUR,1.0,0.41,14,0,0
2024-10-19,at,meta,EUR,1.0,7.30,821,8,0
2024-10-19,at,organic,EUR,1.0,0.00,0,0,0
2024-10-19,de,direct,EUR,1.0,0.00,0,0,0
2024-10-19,de,email,EUR,1.0,0.33,180,8,0
2024-10-19,de,google,EUR,1.0,5.32,258,17,0
2024-10-19,de,meta,EUR,1.0,23.54,2333,31,0
2024-10-19,de,organic,EUR,1.0,0.00,0,0,0
2024-10-19,fr,direct,EUR,1.0,0.00,0,0,0
2024-10-19,fr,email,EUR,1.0,0.17,120,1,0
2024-10-19,fr,google,EUR,1.0,2.04,96,5,0
2024-10-19,fr,meta,EUR,1.0,9.48,1133,13,0
2024-10-19,fr,organic,EUR,1.0,0.00,0,0,0
2024-10-20,at,direct,EUR,1.0,0.00,0,0,0
2024-10-20,at,email,EUR,1.0,0.03,19,1,0
2024-10-20,at,google,EUR,1.0,0.42,18,0,0
2024-10-20,at,meta,EUR,1.0,3.31,341,3,0
2024-10-20,at,organic,EUR,1.0,0.00,0,0,0
2024-10-20,de,direct,EUR,1.0,0.00,0,0,0
2024-10-20,de,email,EUR,1.0,0.11,84,3,0
2024-10-20,de,google,EUR,1.0,1.92,66,2,0
2024-10-20,de,meta,EUR,1.0,16.13,1813,25,0
2024-10-20,de,organic,EUR,1.0,0.00,0,0,0
2024-10-20,fr,direct,EUR,1.0,0.00,0,0,0
2024-10-20,fr,email,EUR,1.0,0.14,142,8,0
2024-10-20,fr,google,EUR,1.0,2.25,83,6,0
2024-10-20,fr,meta,EUR,1.0,5.65,758,9,0
2024-10-20,fr,organic,EUR,1.0,0.00,0,0,0
2024-10-21,at,direct,EUR,1.0,0.00,0,0,0
2024-10-21,at,email,EUR,1.0,0.03,14,0,0
2024-10-21,at,google,EUR,1.0,0.44,13,0,0
2024-10-21,at,meta,EUR,1.0,2.24,374,2,0
2024-10-21,at,organic,EUR,1.0,0.00,0,0,0
2024-10-21,de,direct,EUR,1.0,0.00,0,0,0
2024-10-21,de,email,EUR,1.0,0.11,75,4,0
2024-10-21,de,google,EUR,1.0,2.56,82,5,0
2024-10-21,de,meta,EUR,1.0,21.84,2516,43,0
2024-10-21,de,organic,EUR,1.0,0.00,0,0,0
2024-10-21,fr,direct,EUR,1.0,0.00,0,0,0
2024-10-21,fr,email,EUR,1.0,0.09,52,1,0
2024-10-21,fr,google,EUR,1.0,2.05,80,3,0
2024-10-21,fr,meta,EUR,1.0,14.53,1783,23,0
2024-10-21,fr,organic,EUR,1.0,0.00,0,0,0
2024-10-22,at,direct,EUR,1.0,0.00,0,0,0
2024-10-22,at,email,EUR,1.0,0.05,40,2,0
2024-10-22,at,google,EUR,1.0,0.41,12,1,0
2024-10-22,at,meta,EUR,1.0,2.75,354,2,0
2024-10-22,at,organic,EUR,1.0,0.00,0,0,0
2024-10-22,de,direct,EUR,1.0,0.00,0,0,0
2024-10-22,de,email,EUR,1.0,0.12,149,3,0
2024-10-22,de,google,EUR,1.0,2.08,70,2,0
2024-10-22,de,meta,EUR,1.0,16.16,1610,7,0
2024-10-22,de,organic,EUR,1.0,0.00,0,0,0
2024-10-22,fr,direct,EUR,1.0,0.00,0,0,0
2024-10-22,fr,email,EUR,1.0,0.22,110,1,0
2024-10-22,fr,google,EUR,1.0,2.59,90,3,0
2024-10-22,fr,meta,EUR,1.0,12.25,1185,18,0
2024-10-22,fr,organic,EUR,1.0,0.00,0,0,0
2024-10-23,at,direct,EUR,1.0,0.00,0,0,0
2024-10-23,at,email,EUR,1.0,0.05,28,0,0
2024-10-23,at,google,EUR,1.0,0.34,15,2,0
2024-10-23,at,meta,EUR,1.0,4.27,411,4,0
2024-10-23,at,organic,EUR,1.0,0.00,0,0,0
2024-10-23,de,direct,EUR,1.0,0.00,0,0,0
2024-10-23,de,email,EUR,1.0,0.15,138,4,0
2024-10-23,de,google,EUR,1.0,2.57,76,2,1
2024-10-23,de,meta,EUR,1.0,14.39,1242,20,0
2024-10-23,de,organic,EUR,1.0,0.00,0,0,0
2024-10-23,fr,direct,EUR,1.0,0.00,0,0,0
2024-10-23,fr,email,EUR,1.0,0.13,96,4,0
2024-10-23,fr,google,EUR,1.0,2.15,74,7,0
2024-10-23,fr,meta,EUR,1.0,14.17,1557,15,0
2024-10-23,fr,organic,EUR,1.0,0.00,0,0,0
2024-10-24,at,direct,EUR,1.0,0.00,0,0,0
2024-10-24,at,email,EUR,1.0,0.03,17,0,0
2024-10-24,at,google,EUR,1.0,0.46,16,3,0
2024-10-24,at,meta,EUR,1.0,4.78,589,10,0
2024-10-24,at,organic,EUR,1.0,0.00,0,0,0
2024-10-24,de,direct,EUR,1.0,0.00,0,0,0
2024-10-24,de,email,EUR,1.0,0.08,91,0,0
2024-10-24,de,google,EUR,1.0,4.76,152,5,0
2024-10-24,de,meta,EUR,1.0,18.26,2029,37,0
2024-10-24,de,organic,EUR,1.0,0.00,0,0,0
2024-10-24,fr,direct,EUR,1.0,0.00,0,0,0
2024-10-24,fr,email,EUR,1.0,0.16,161,2,0
2024-10-24,fr,google,EUR,1.0,2.26,102,8,0
2024-10-24,fr,meta,EUR,1.0,11.09,1096,19,0
2024-10-24,fr,organic,EUR,1.0,0.00,0,0,0
2024-10-25,at,direct,EUR,1.0,0.00,0,0,0
2024-10-25,at,email,EUR,1.0,0.05,32,2,0
2024-10-25,at,google,EUR,1.0,0.47,17,1,0
2024-10-25,at,meta,EUR,1.0,3.71,429,5,0
2024-10-25,at,organic,EUR,1.0,0.00,0,0,0
2024-10-25,de,direct,EUR,1.0,0.00,0,0,0
2024-10-25,de,email,EUR,1.0,0.17,133,4,0
2024-10-25,de,google,EUR,1.0,5.56,180,12,1
2024-10-25,de,meta,EUR,1.0,22.70,1941,32,0
2024-10-25,de,organic,EUR,1.0,0.00,0,0,0
2024-10-25,fr,direct,EUR,1.0,0.00,0,0,0
2024-10-25,fr,email,EUR,1.0,0.19,138,5,0
2024-10-25,fr,google,EUR,1.0,1.28,43,5,0
2024-10-25,fr,meta,EUR,1.0,9.09,977,22,1
2024-10-25,fr,organic,EUR,1.0,0.00,0,0,0
2024-10-26,at,direct,EUR,1.0,0.00,0,0,0
2024-10-26,at,email,EUR,1.0,0.07,55,0,0
2024-10-26,at,google,EUR,1.0,0.34,16,1,0
2024-10-26,at,meta,EUR,1.0,4.04,461,8,0
2024-10-26,at,organic,EUR,1.0,0.00,0,0,0
2024-10-26,de,direct,EUR,1.0,0.00,0,0,0
2024-10-26,de,email,EUR,1.0,0.16,148,2,0
2024-10-26,de,google,EUR,1.0,2.66,124,6,0
2024-10-26,de,meta,EUR,1.0,25.37,3183,44,0
2024-10-26,de,organic,EUR,1.0,0.00,0,0,0
2024-10-26,fr,direct,EUR,1.0,0.00,0,0,0
2024-10-26,fr,email,EUR,1.0,0.21,135,3,0
2024-10-26,fr,google,EUR,1.0,2.09,90,1,0
2024-10-26,fr,meta,EUR,1.0,10.17,1133,8,0
2024-10-26,fr,organic,EUR,1.0,0.00,0,0,0
2024-10-27,at,direct,EUR,1.0,0.00,0,0,0
2024-10-27,at,email,EUR,1.0,0.04,41,1,0
2024-10-27,at,google,EUR,1.0,0.22,8,0,0
2024-10-27,at,meta,EUR,1.0,3.48,447,6,0
2024-10-27,at,organic,EUR,1.0,0.00,0,0,0
2024-10-27,de,direct,EUR,1.0,0.00,0,0,0
2024-10-27,de,email,EUR,1.0,0.17,135,5,0
2024-10-27,de,google,EUR,1.0,2.27,75,5,0
2024-10-27,de,meta,EUR,1.0,12.98,1849,13,0
2024-10-27,de,organic,EUR,1.0,0.00,0,0,0
2024-10-27,fr,direct,EUR,1.0,0.00,0,0,1
2024-10-27,fr,email,EUR,1.0,0.13,68,2,0
2024-10-27,fr,google,EUR,1.0,1.49,52,2,0
2024-10-27,fr,meta,EUR,1.0,9.29,1417,22,2
2024-10-27,fr,organic,EUR,1.0,0.00,0,0,0
2024-10-28,at,direct,EUR,1.0,0.00,0,0,0
2024-10-28,at,email,EUR,1.0,0.05,34,1,0
2024-10-28,at,google,EUR,1.0,0.45,15,1,0
2024-10-28,at,meta,EUR,1.0,3.17,395,2,0
2024-10-28,at,organic,EUR,1.0,0.00,0,0,0
2024-10-28,de,direct,EUR,1.0,0.00,0,0,0
2024-10-28,de,email,EUR,1.0,0.16,98,0,0
2024-10-28,de,google,EUR,1.0,2.79,151,6,0
2024-10-28,de,meta,EUR,1.0,23.67,2346,22,0
2024-10-28,de,organic,EUR,1.0,0.00,0,0,0
2024-10-28,fr,direct,EUR,1.0,0.00,0,0,0
2024-10-28,fr,email,EUR,1.0,0.16,86,3,0
2024-10-28,fr,google,EUR,1.0,2.53,90,3,0
2024-10-28,fr,meta,EUR,1.0,7.56,926,18,0
2024-10-28,fr,organic,EUR,1.0,0.00,0,0,0
2024-10-29,at,direct,EUR,1.0,0.00,0,0,0
2024-10-29,at,email,EUR,1.0,0.03,32,0,0
2024-10-29,at,google,EUR,1.0,0.19,8,0,0
2024-10-29,at,meta,EUR,1.0,2.18,244,2,0
2024-10-29,at,organic,EUR,1.0,0.00,0,0,0
2024-10-29,de,direct,EUR,1.0,0.00,0,0,0
2024-10-29,de,email,EUR,1.0,0.13,152,4,0
2024-10-29,de,google,EUR,1.0,3.60,179,13,0
2024-10-29,de,meta,EUR,1.0,15.82,2165,21,0
2024-10-29,de,organic,EUR,1.0,0.00,0,0,0
2024-10-29,fr,direct,EUR,1.0,0.00,0,0,0
2024-10-29,fr,email,EUR,1.0,0.16,199,9,0
2024-10-29,fr,google,EUR,1.0,1.59,51,5,0
2024-10-29,fr,meta,EUR,1.0,12.81,1126,7,1
2024-10-29,fr,organic,EUR,1.0,0.00,0,0,0
2024-10-30,at,direct,EUR,1.0,0.00,0,0,0
2024-10-30,at,email,EUR,1.0,0.05,39,1,0
2024-10-30,at,google,EUR,1.0,0.45,20,0,0
2024-10-30,at,meta,EUR,1.0,2.65,246,0,0
2024-10-30,at,organic,EUR,1.0,0.00,0,0,0
2024-10-30,de,direct,EUR,1.0,0.00,0,0,0
2024-10-30,de,email,EUR,1.0,0.19,105,4,1
2024-10-30,de,google,EUR,1.0,1.87,57,1,0
2024-10-30,de,meta,EUR,1.0,15.46,2302,29,0
2024-10-30,de,organic,EUR,1.0,0.00,0,0,0
2024-10-30,fr,direct,EUR,1.0,0.00,0,0,0
2024-10-30,fr,email,EUR,1.0,0.15,87,3,0
2024-10-30,fr,google,EUR,1.0,2.11,63,0,0
2024-10-30,fr,meta,EUR,1.0,10.70,978,12,0
2024-10-30,fr,organic,EUR,1.0,0.00,0,0,0
2024-10-31,at,direct,EUR,1.0,0.00,0,0,0
2024-10-31,at,email,EUR,1.0,0.04,30,1,0
2024-10-31,at,google,EUR,1.0,0.38,13,1,0
2024-10-31,at,meta,EUR,1.0,3.74,423,8,0
2024-10-31,at,organic,EUR,1.0,0.00,0,0,0
2024-10-31,de,direct,EUR,1.0,0.00,0,0,0
2024-10-31,de,email,EUR,1.0,0.20,152,2,0
2024-10-31,de,google,EUR,1.0,2.02,66,2,0
2024-10-31,de,meta,EUR,1.0,17.56,1488,21,0
2024-10-31,de,organic,EUR,1.0,0.00,0,0,0
2024-10-31,fr,direct,EUR,1.0,0.00,0,0,0
2024-10-31,fr,email,EUR,1.0,0.14,145,2,0
2024-10-31,fr,google,EUR,1.0,2.14,62,1,0
2024-10-31,fr,meta,EUR,1.0,13.39,1546,16,0
2024-10-31,fr,organic,EUR,1.0,0.00,0,0,0
2024-11-01,at,direct,EUR,1.0,0.00,0,0,0
2024-11-01,at,email,EUR,1.0,0.04,37,2,0
2024-11-01,at,google,EUR,1.0,0.67,20,0,0
2024-11-01,at,meta,EUR,1.0,5.15,475,5,0
2024-11-01,at,organic,EUR,1.0,0.00,0,0,0
2024-11-01,de,direct,EUR,1.0,0.00,0,0,0
2024-11-01,de,email,EUR,1.0,0.13,68,4,0
2024-11-01,de,google,EUR,1.0,3.89,156,8,0
2024-11-01,de,meta,EUR,1.0,29.30,3367,18,0
2024-11-01,de,organic,EUR,1.0,0.00,0,0,0
2024-11-01,fr,direct,EUR,1.0,0.00,0,0,0
2024-11-01,fr,email,EUR,1.0,0.26,168,3,0
2024-11-01,fr,google,EUR,1.0,2.91,156,11,1
2024-11-01,fr,meta,EUR,1.0,13.63,1170,13,0
2024-11-01,fr,organic,EUR,1.0,0.00,0,0,0
2024-11-02,at,direct,EUR,1.0,0.00,0,0,0
2024-11-02,at,email,EUR,1.0,0.06,65,4,0
2024-11-02,at,google,EUR,1.0,0.41,12,0,0
2024-11-02,at,meta,EUR,1.0,6.12,648,7,0
2024-11-02,at,organic,EUR,1.0,0.00,0,0,0
2024-11-02,de,direct,EUR,1.0,0.00,0,0,0
2024-11-02,de,email,EUR,1.0,0.15,171,2,0
2024-11-02,de,google,EUR,1.0,1.97,58,5,0
2024-11-02,de,meta,EUR,1.0,21.49,2901,57,0
2024-11-02,de,organic,EUR,1.0,0.00,0,0,0
2024-11-02,fr,direct,EUR,1.0,0.00,0,0,0
2024-11-02,fr,email,EUR,1.0,0.10,82,3,0
2024-11-02,fr,google,EUR,1.0,2.08,65,3,0
2024-11-02,fr,meta,EUR,1.0,15.39,1881,20,1
2024-11-02,fr,organic,EUR,1.0,0.00,0,0,0
2024-11-03,at,direct,EUR,1.0,0.00,0,0,0
2024-11-03,at,email,EUR,1.0,0.05,32,0,0
2024-11-03,at,google,EUR,1.0,0.40,15,0,0
2024-11-03,at,meta,EUR,1.0,3.31,510,3,0
2024-11-03,at,organic,EUR,1.0,0.00,0,0,0
2024-11-03,de,direct,EUR,1.0,0.00,0,0,0
2024-11-03,de,email,EUR,1.0,0.06,52,1,0
2024-11-03,de,google,EUR,1.0,2.15,105,10,1
2024-11-03,de,meta,EUR,1.0,12.62,1870,19,0
2024-11-03,de,organic,EUR,1.0,0.00,0,0,0
2024-11-03,fr,direct,EUR,1.0,0.00,0,0,0
2024-11-03,fr,email,EUR,1.0,0.13,66,0,0
2024-11-03,fr,google,EUR,1.0,1.93,64,2,0
2024-11-03,fr,meta,EUR,1.0,11.06,1395,15,0
2024-11-03,fr,organic,EUR,1.0,0.00,0,0,0
2024-11-04,at,direct,EUR,1.0,0.00,0,0,0
2024-11-04,at,email,EUR,1.0,0.07,57,3,0
2024-11-04,at,google,EUR,1.0,0.32,11,1,0
2024-11-04,at,meta,EUR,1.0,3.13,386,4,0
2024-11-04,at,organic,EUR,1.0,0.00,0,0,0
2024-11-04,de,direct,EUR,1.0,0.00,0,0,0
2024-11-04,de,email,EUR,1.0,0.10,101,3,0
2024-11-04,de,google,EUR,1.0,2.83,101,5,3
2024-11-04,de,meta,EUR,1.0,22.52,2053,18,0
2024-11-04,de,organic,EUR,1.0,0.00,0,0,0
2024-11-04,fr,direct,EUR,1.0,0.00,0,0,0
2024-11-04,fr,email,EUR,1.0,0.13,76,2,0
2024-11-04,fr,google,EUR,1.0,0.99,45,3,0
2024-11-04,fr,meta,EUR,1.0,9.43,837,19,0
2024-11-04,fr,organic,EUR,1.0,0.00,0,0,0
2024-11-05,at,direct,EUR,1.0,0.00,0,0,0
2024-11-05,at,email,EUR,1.0,0.06,73,1,0
2024-11-05,at,google,EUR,1.0,0.40,17,0,0
2024-11-05,at,meta,EUR,1.0,3.80,449,6,0
2024-11-05,at,organic,EUR,1.0,0.00,0,0,0
2024-11-05,de,direct,EUR,1.0,0.00,0,0,0
2024-11-05,de,email,EUR,1.0,0.11,102,3,0
2024-11-05,de,google,EUR,1.0,3.23,179,9,0
2024-11-05,de,meta,EUR,1.0,34.24,3620,60,0
2024-11-05,de,organic,EUR,1.0,0.00,0,0,0
2024-11-05,fr,direct,EUR,1.0,0.00,0,0,0
2024-11-05,fr,email,EUR,1.0,0.18,100,2,0
2024-11-05,fr,google,EUR,1.0,1.08,46,4,0
2024-11-05,fr,meta,EUR,1.0,11.66,1511,17,0
2024-11-05,fr,organic,EUR,1.0,0.00,0,0,0
2024-11-06,at,direct,EUR,1.0,0.00,0,0,0
2024-11-06,at,email,EUR,1.0,0.04,27,1,1
2024-11-06,at,google,EUR,1.0,0.50,21,1,0
2024-11-06,at,meta,EUR,1.0,2.61,329,2,0
2024-11-06,at,organic,EUR,1.0,0.00,0,0,0
2024-11-06,de,direct,EUR,1.0,0.00,0,0,0
2024-11-06,de,email,EUR,1.0,0.15,145,3,0
2024-11-06,de,google,EUR,1.0,2.87,111,4,0
2024-11-06,de,meta,EUR,1.0,20.18,2196,29,0
2024-11-06,de,organic,EUR,1.0,0.00,0,0,0
2024-11-06,fr,direct,EUR,1.0,0.00,0,0,0
2024-11-06,fr,email,EUR,1.0,0.11,60,2,0
2024-11-06,fr,google,EUR,1.0,0.93,34,1,1
2024-11-06,fr,meta,EUR,1.0,12.47,1136,18,0
2024-11-06,fr,organic,EUR,1.0,0.00,0,0,0
2024-11-07,at,direct,EUR,1.0,0.00,0,0,0
2024-11-07,at,email,EUR,1.0,0.05,24,0,0
2024-11-07,at,google,EUR,1.0,0.36,11,1,0
2024-11-07,at,meta,EUR,1.0,3.14,504,4,0
2024-11-07,at,organic,EUR,1.0,0.00,0,0,0
2024-11-07,de,direct,EUR,1.0,0.00,0,0,0
2024-11-07,de,email,EUR,1.0,0.12,101,2,0
2024-11-07,de,google,EUR,1.0,2.77,132,12,0
2024-11-07,de,meta,EUR,1.0,28.26,3390,49,2
2024-11-07,de,organic,EUR,1.0,0.00,0,0,0
2024-11-07,fr,direct,EUR,1.0,0.00,0,0,0
2024-11-07,fr,email,EUR,1.0,0.15,89,4,0
2024-11-07,fr,google,EUR,1.0,2.40,70,4,1
2024-11-07,fr,meta,EUR,1.0,5.77,558,10,0
2024-11-07,fr,organic,EUR,1.0,0.00,0,0,1
2024-11-08,at,direct,EUR,1.0,0.00,0,0,0
2024-11-08,at,email,EUR,1.0,0.06,34,1,0
2024-11-08,at,google,EUR,1.0,0.61,19,3,0
2024-11-08,at,meta,EUR,1.0,2.79,455,4,0
2024-11-08,at,organic,EUR,1.0,0.00,0,0,0
2024-11-08,de,direct,EUR,1.0,0.00,0,0,0
2024-11-08,de,email,EUR,1.0,0.14,87,4,0
2024-11-08,de,google,EUR,1.0,4.33,132,8,0
2024-11-08,de,meta,EUR,1.0,28.96,2871,43,0
2024-11-08,de,organic,EUR,1.0,0.00,0,0,0
2024-11-08,fr,direct,EUR,1.0,0.00,0,0,0
2024-11-08,fr,email,EUR,1.0,0.18,207,6,0
2024-11-08,fr,google,EUR,1.0,2.52,99,2,0
2024-11-08,fr,meta,EUR,1.0,15.79,1422,28,0
2024-11-08,fr,organic,EUR,1.0,0.00,0,0,0
2024-11-09,at,direct,EUR,1.0,0.00,0,0,0
2024-11-09,at,email,EUR,1.0,0.05,36,2,0
2024-11-09,at,google,EUR,1.0,0.35,11,0,0
2024-11-09,at,meta,EUR,1.0,2.59,278,4,0
2024-11-09,at,organic,EUR,1.0,0.00,0,0,0
2024-11-09,de,direct,EUR,1.0,0.00,0,0,0
2024-11-09,de,email,EUR,1.0,0.12,72,0,0
2024-11-09,de,google,EUR,1.0,3.85,206,6,0
2024-11-09,de,meta,EUR,1.0,18.65,2898,42,0
2024-11-09,de,organic,EUR,1.0,0.00,0,0,0
2024-11-09,fr,direct,EUR,1.0,0.00,0,0,0
2024-11-09,fr,email,EUR,1.0,0.27,159,3,0
2024-11-09,fr,google,EUR,1.0,2.84,109,7,0
2024-11-09,fr,meta,EUR,1.0,14.33,1219,9,0
2024-11-09,fr,organic,EUR,1.0,0.00,0,0,0
2024-11-10,at,direct,EUR,1.0,0.00,0,0,0
2024-11-10,at,email,EUR,1.0,0.04,37,1,0
2024-11-10,at,google,EUR,1.0,0.36,13,1,0
2024-11-10,at,meta,EUR,1.0,2.89,432,5,0
2024-11-10,at,organic,EUR,1.0,0.00,0,0,0
2024-11-10,de,direct,EUR,1.0,0.00,0,0,0
2024-11-10,de,email,EUR,1.0,0.13,87,3,0
2024-11-10,de,google,EUR,1.0,2.03,87,2,0
2024-11-10,de,meta,EUR,1.0,15.66,1997,24,0
2024-11-10,de,organic,EUR,1.0,0.00,0,0,0
2024-11-10,fr,direct,EUR,1.0,0.00,0,0,0
